ad_id,list_time,subject,body_short,price_usd,price_byn,company_ad,ad_link,rooms,area_total,area_living,balcony,condition,floor,floors_total,building_type,building_year,area_code,location_lon,location_lat,address,contact_name,district,area_kitchen
1076878027,2026-07-13T05:43:17Z,Сдам 2-ух комнатную квартиру на длительный срок,"Сдается уютна, современная квартира в спальном районе (Московский), в шаговой доступности ст. Метро «Петровщина» 5-7 минут, хорошее транспортное сообщ",500.0,1434.8,False,https://re.kufar.by/vi/1076878027,1.0,57.0,32.0,1,,5.0,12.0,,,29,27.475594242406824,53.86107653963788,"Газеты Правда пр, 56к2, Минск",Артём,320,9.0
1076877242,2026-07-13T05:32:18Z,Сдается 2 комнатная квартира,"Сдается на длительный срок 2 комнатная квартира от собственника. 
Октябрьский район, от метро ковальская слобода 10 минут пешком, до жд вокзала 15 мин",550.0,1578.28,False,https://re.kufar.by/vi/1076877242,4.0,54.0,30.0,1,5,4.0,9.0,1,,28,27.553460724037734,53.88469278406983,"Могилёвская ул, 32, Минск",Елена,,9.0
1076870334,2026-07-13T05:27:53Z,сдаю двушку,В квартире все есть для комфортного проживания.Сдается на длительный срок.Залог за последний месяц проживания. Договор обязателен! В квартире не курят,380.0,1090.45,False,https://re.kufar.by/vi/1076870334,2.0,49.0,34.0,1,1,2.0,5.0,4,1977.0,30,27.475296,53.919118,"Петра Глебки ул, 84, Минск",Olek,205,6.0
1076860884,2026-07-13T05:23:03Z,Двухкомнатная квартира,"Новая, двухкомнатная квартира через дорогу от авиамола и метро. Оборудована новой мебелью и  техникой.",662.11,1900.0,False,https://re.kufar.by/vi/1076860884,2.0,39.0,,3,10,7.0,10.0,10,2025.0,28,27.55027641324287,53.865465659757874,"Братская ул, 7, Минск",Пользователь,170,
1074143781,2026-07-13T05:19:51Z,Сдам 2-х комнатную квартиру на длительный срок,Собственником на длительный срок сдается полностью готовая к проживанию уютная квартира с хорошим ремонтом в хорошем районе с развитой инфраструктурой,680.0,1951.33,False,https://re.kufar.by/vi/1074143781,3.0,62.7,32.4,3,5,11.0,26.0,4,2010.0,23,27.584882,53.938501,"Максима Богдановича ул, 136, Минск",Ольга,220,13.2
1076845888,2026-07-13T05:12:30Z,Сдаётся 2к.кв.есть вся мебель вся техника интернет,Сдаётся 2к.кв.есть вся мебель новая вся техника новая кондиционер посудомойка балкон шкаф купе гардеробная новый дом отличные условия проживания огром,690.0,1980.02,False,https://re.kufar.by/vi/1076845888,2.0,50.0,35.0,1,5,,,2,,28,27.537909,53.862812,"Мира пр, 16, Минск",Татьяна,170,18.0
1075738238,2026-07-13T05:12:26Z,Снять 1-комнатную квартиру ЖК ''Парк челюскинцев'',"Сдам 1-комн квартиру в ЖК ""Парк Челюскинцев"" с дизайнерским ремонтом. Квартира доступна к сдаче с 1 августа 2026 года.

Панорамные окна с видом на Пар",600.0,1721.76,False,https://re.kufar.by/vi/1075738238,2.0,39.5,,1,10,,5.0,2,,24,27.624237,53.922984,"Макаёнка ул, 12Ж, Минск",Наталья,,
1076844238,2026-07-13T05:07:50Z,Сдам 2-х комнатную квартиру,Сдается 2-х комнатная квартира после ремонта на длительный срок по договору. Залог в размере месячной аренды. Прописан один человек. В квартире: мебел,557.57,1600.0,False,https://re.kufar.by/vi/1076844238,4.0,51.0,32.0,1,1,3.0,9.0,3,1971.0,25,27.586939,53.896379,"Захарова ул, 72, Минск",Наталья,200,7.0
1076843650,2026-07-13T05:05:37Z,Сдам,"Просторная 2-я квартира с отличной планировкой возле площади Бангалор. Сдается не курящим, не шумным, самодостаточным (не студент) квартиросьемщикам,",550.0,1578.28,False,https://re.kufar.by/vi/1076843650,,57.0,45.0,,5,13.0,16.0,,2012.0,23,27.58392666874338,53.936522993564424,"Советский район, Минск",Каралёва,220,
1076842071,2026-07-13T05:02:34Z,3 ком квартира м Фрунзенская,Сдается квартира от собственника. Цена вместе с коммуналкой и интернетом. Есть вся необходимая мебель и техника. Возможно сдача иностранцам. Приоритет,800.0,2295.68,False,https://re.kufar.by/vi/1076842071,3.0,65.0,,3,1,,9.0,3,,22,27.539194,53.905976,"Кальварийская ул, 4, Минск",Максим,,
1076095522,2026-07-13T04:52:53Z,"Сдаётся 2-к квартира, пр-т Мира, 12","Сдаётся в аренду уютная 2-комнатная квартира в ЖК «Минск Мир» от собственника.Квартира находится в доме «Хельсинки» с понарамным лифтом, квартал «Севе",557.57,1600.0,False,https://re.kufar.by/vi/1076095522,,35.3,,3,5,17.0,25.0,,,28,27.539122,53.863757,"Мира пр, 12, Минск",Галина,170,
1073883632,2026-07-13T03:38:29Z,"Сдаётся 2 квартира-улица Куйбышева,34","Сдаётся  2 квартира в центре  города  с мебелью  и всей необходимой бытовой техникой,метро  пл.Я.Колоса рядом ,небольшие коммунальные,прописан 1челове",425.0,1219.58,True,https://re.kufar.by/vi/1073883632,3.0,64.0,29.0,3,5,3.0,5.0,4,,23,27.574937,53.91819,"Куйбышева ул, 34, Минск",ООО Атлас недвижимости,120,8.0
1073569964,2026-07-13T03:32:18Z,"Сдаю 1 квартиру,метро рядом","Сдаётся  1 квартира с хорошим ремонтом  и всей необходимой  мебелью  и бытовой техникой,метро рядом  ,небольшие коммунальные платежи,прописан  1 челов",350.0,1004.36,True,https://re.kufar.by/vi/1073569964,2.0,37.0,18.0,3,5,2.0,9.0,1,,29,27.484567,53.866375,"Газеты Правда пр, 15, Минск",ООО Атлас недвижимости,320,9.0
1076212769,2026-07-13T03:10:35Z,"Сдаю 1 квартиру, метро рядом","Сдаю 1 квартиру  с мебелью  и всей необходимой бытовой техникой;метро рядом ,небольшие коммунальные;прописан 1человек;возможна регистрация для иностра",350.0,1004.36,True,https://re.kufar.by/vi/1076212769,2.0,37.0,18.0,3,5,3.0,9.0,1,,30,27.446604,53.907063,"Притыцкого ул, 78, Минск",ООО Атлас недвижимости,130,9.0
1074526069,2026-07-12T21:40:48Z,Аренда квартиры,"Отличная квартира с двумя отдельными спальными в центре города, свободная от курения, на первом этаже зал для занятий спортом, озон, рядом магазины, к",800.0,2295.68,False,https://re.kufar.by/vi/1074526069,2.0,57.0,53.0,3,5,2.0,25.0,10,2023.0,28,27.528737,53.869078,"Михаила Савицкого ул, 4, Минск",Tatsiana,170,18.0
1034654163,2026-07-12T21:36:24Z,"Квартира, 1 комн., 32 м², этаж 5 из 5","Прекрасная однокомнатная квартира,сделанная с любовью от хозяина без комиссии.расположена в престижном первомайском районе на перекрестке улиц Волгогр",514.31,1475.87,False,https://re.kufar.by/vi/1034654163,2.0,32.0,,1,10,5.0,5.0,,1964.0,24,27.605552,53.936471,"Якуба Коласа ул, 50к2, Минск",Екатерина,,
