ad_id,list_time,subject,body_short,price_usd,price_byn,company_ad,ad_link,rooms,district,area_total,area_living,balcony,condition,floor,floors_total,building_type,building_year,area_code,location_lon,location_lat,address,contact_name,area_kitchen
1074736911,2026-08-06T06:01:54Z,"3-к квартира  Игоря Лученка ул., 15","Сдается в аренду просторная 3-комнатная квартира в Минске, расположенная по адресу: ул. Игоря Лученка. Это идеальное предложение для тех, кто ценит ко",1200.0,3511.68,True,https://re.kufar.by/vi/1074736911,,170,71.0,43.0,3,,21.0,25.0,,2025.0,28,27.5393,53.8689,"Игоря Лученка ул, 5, Минск",ООО ТВОЯ СТОЛИЦА,25.0
1079497561,2026-08-06T06:01:42Z,Аренда квартиры,"От Собственника . Сдается - одному , парам современная 1 квартира в центре Минска, метро 5 минут, уютная , магазины рядом .Состояние квартиры - новое.",650.0,1902.16,False,https://re.kufar.by/vi/1079497561,1.0,,47.1,16.5,3,5,11.0,19.0,2,2017.0,29,27.519320389209234,53.88918649700463,"Дзержинского пр, 22, Минск",Ирина,11.9
1077243103,2026-08-06T06:01:40Z,"2-к квартира  Городской Вал ул., 9","Сдается уютная двухкомнатная квартира в аренду в самом сердце Минска! 

 Идеальное расположение в престижном Центральном районе, всего в шаге от станц",700.0,2048.48,True,https://re.kufar.by/vi/1077243103,,,43.9,31.1,3,,2.0,5.0,,1961.0,29,27.5516,53.8996,"Городской Вал ул, 9, Минск",ООО ТВОЯ СТОЛИЦА,
1077243102,2026-08-06T06:01:10Z,"2-к квартира  Скрыганова ул., 4/А","Сдается современная уютная 2-комнатная квартира в Минске, Фрунзенский район, по адресу ул. Скрыганова. Идеальный вариант для комфортного проживания!",700.0,2048.48,True,https://re.kufar.by/vi/1077243102,,,62.3,34.8,3,,6.0,15.0,,2011.0,30,27.5168,53.9102,"Скрыганова ул, 4, Минск",ООО ТВОЯ СТОЛИЦА,12.9
1078414435,2026-08-06T06:00:55Z,"3-к квартира  Грибоедова ул., 1","Сдается просторная 3-комнатная квартира в престижном Центральном районе Минска, на улице Грибоедова. Это идеальный вариант для комфортного проживания",1400.0,4096.96,True,https://re.kufar.by/vi/1078414435,,,89.2,60.0,3,,12.0,24.0,,2017.0,22,27.5268,53.9119,"Грибоедова ул, 1А, Минск",ООО ТВОЯ СТОЛИЦА,
1078753597,2026-08-06T06:00:40Z,"2-к квартира  Лосика ул., 57","Первое заселение. Сдается в аренду превосходная 2-комнатная квартира в Минске, расположенная в престижном Фрунзенском районе по ул. Лосика. Эта стильн",650.0,1902.16,True,https://re.kufar.by/vi/1078753597,,320,50.6,,3,,9.0,12.0,,2024.0,29,27.4422,53.8732,"Московский район, Минск",ООО ТВОЯ СТОЛИЦА,
1076667561,2026-08-06T06:00:23Z,"2-к квартира  Виталия Цвирко ул., 96","Сдается в аренду стильная 2-комнатная квартира-студия в престижном ЖК Северный берег, по улице Виталия Цвирко. Идеальный вариант для тех, кто ценит ко",700.0,2048.48,True,https://re.kufar.by/vi/1076667561,,220,43.0,,2,,1.0,7.0,,2025.0,23,27.5702,53.9656,"Советский район, Минск",ООО ТВОЯ СТОЛИЦА,
1077908694,2026-08-06T06:00:09Z,"5-к квартира  Жасминовая ул., 2/д","Сдается в аренду роскошная 5-комнатная двухуровневая квартира в сердце Минска, по адресу: ул.Жасминовая. Это эксклюзивное предложение для тех, кто цен",2800.0,8193.92,True,https://re.kufar.by/vi/1077908694,,,235.2,218.5,1,,5.0,5.0,,2011.0,25,27.6495,53.9246,"Жасминовая ул, 2, Минск",ООО ТВОЯ СТОЛИЦА,
1078130962,2026-08-06T05:59:40Z,"3-к квартира  Жасминовая ул., 3/г","Сдается просторная 3-комнатная квартира в аренду в Минске! 

 Предлагаем снять уютную 3-комнатную квартиру по адресу: ул. Жасминовая, расположенную в",1300.0,3804.32,True,https://re.kufar.by/vi/1078130962,,,83.3,75.2,1,,6.0,6.0,,2015.0,25,27.6505,53.9255,"Жасминовая ул, 3, Минск",ООО ТВОЯ СТОЛИЦА,25.0
1078294706,2026-08-06T05:59:17Z,"4-к квартира  Филимонова ул., 14","Сдается в аренду просторная 4-комнатная квартира в Минске, расположенная в престижном Партизанском районе. Идеальный вариант для комфортной жизни! Ква",1037.0,3034.68,True,https://re.kufar.by/vi/1078294706,,240,100.5,60.8,1,,2.0,19.0,,2003.0,25,27.6354,53.9108,"Филимонова ул, 14, Минск",ООО ТВОЯ СТОЛИЦА,11.5
1078007423,2026-08-06T05:58:49Z,"4-к квартира  Раковская ул., 16/Б","Просторная светлая четырехкомнатная квартира (164 кв.м.), расположенная в одном чудесных домов с характером, построенных в тихом историческом центре М",3000.0,8779.2,True,https://re.kufar.by/vi/1078007423,,,163.5,108.6,2,,4.0,4.0,,2006.0,22,27.549,53.9049,"Раковская ул, 16, Минск",ООО ТВОЯ СТОЛИЦА,20.2
1074218276,2026-08-06T05:58:42Z,квартиры,Сдаётся светлая 3-комнатная квартира в элитном монолитном доме (2018. постройки) с видом на проспект Машерова и улицу Грибоедова . Дом — это закрытая,1400.0,4096.96,False,https://re.kufar.by/vi/1074218276,,,89.0,,3,10,12.0,24.0,2,2018.0,22,27.527354,53.911874,"Грибоедова ул, 1, Минск",Ольга,
1078722110,2026-08-06T05:58:36Z,Сдается современная уютная студия в Минск Мире,"Сдается современная уютная студия в Минск Мире, на срок от года, с возможностью продления по взаимной симпатии. Светлая, теплая, уютная. Ремонт дизайн",550.0,1609.52,False,https://re.kufar.by/vi/1078722110,2.0,170,30.1,27.4,3,10,20.0,25.0,10,2022.0,28,27.539391,53.866359,"Белградская ул, Минск",Полина,
1078974894,2026-08-06T05:58:34Z,"2-к квартира  Чкалова ул., 22","Сдается уютная 2-комнатная квартира в Октябрьском районе Минска, на ул. Чкалова. 

  

 Квартира общей площадью 45 кв.м находится на 3 этаже 5-этажног",600.0,1755.84,True,https://re.kufar.by/vi/1078974894,,15,44.92,28.95,1,,3.0,5.0,,1965.0,28,27.5341,53.8767,"Чкалова ул, 22, Минск",ООО ТВОЯ СТОЛИЦА,6.0
1078692651,2026-08-06T05:57:58Z,"3-к квартира  Логойский тракт, 17/а","Сдается просторная 3-комнатная квартира с парковочным местом в подземном паркинге в Минске, расположенная в Первомайском районе по адресу: Логойский т",950.0,2780.08,True,https://re.kufar.by/vi/1078692651,,100,89.8,50.0,3,,6.0,10.0,,2010.0,24,27.617,53.9509,"Логойский тракт, Минск",ООО ТВОЯ СТОЛИЦА,12.7
1077980845,2026-08-06T05:39:25Z,1-к Жуковского 5/1,"Светлая, чистая, тёплая. Свободна с сентября",550.0,1609.52,False,https://re.kufar.by/vi/1077980845,,,38.0,,3,5,9.0,9.0,1,,28,27.552048,53.883543,"Жуковского ул, 5к1, Минск",Паша,
1079971788,2026-08-06T05:37:22Z,Тимошенко 12. Аренда квартиры,Уютная и светлая трехкомнатная квартира площадью 79 м². Квартира полностью готова к проживанию и укомплектована всей необходимой мебелью и бытовой тех,650.0,1902.16,False,https://re.kufar.by/vi/1079971788,,80,79.0,,4,5,3.0,9.0,2,,30,27.461768,53.904257,"Тимошенко ул, 12, Минск",Андрей,
1079966035,2026-08-06T05:32:55Z,Аренда квартиры,"Иностранцам, студентам, с крупными собаками- нет! Официальный договор.",410.06,1200.0,False,https://re.kufar.by/vi/1079966035,,305,48.0,36.0,3,1,2.0,9.0,3,,26,27.645895,53.837859,"Ауэзова ул, 8к3, Минск",Max,9.0
